addr,tot
SeXmfS7AJDWYZYqK5CuxVK7Msrgd975wfh,4.93286333
SdgsDj17GqDsHPnjiED9xyRG3KSupqhWBc,4.93275667
SkXoBRzRviiwveqwTBbjVKENzPy1wATTPj,4.93248833
STeoYrZrtmmmyWoohY1hgWBbK6sWMHrg78,4.93241667
ScR1Yu1NDxyTdrnaKgjCZZotfKpY1saZfT,4.93240667
SaT5xCpkV7PGkCqGT5FQauV7aNmXqJr7ce,4.93238167
SgPvsmH6LR36iEgQ3YJw78dmg5RXVL9qa3,4.93232
SVqhfSsqyBfWRwdxhy8xNb46N58npM85iM,4.93231667
SPUiPE4jozra7n7jrQ4PwA3G2ridUDkQDj,4.93228833
Sjx3SK5KygSNcbsG4det9hYM25MFca5Ad4,4.93224833
SNffT9z229oKfgrasAszFb4Fgcb8iuBtUE,4.93210833
SgrYehyTyYsP4WnQvAC1H3qHaZVvizCZH7,4.932095
SfSA4re5vnHHgH73RpdW1CuAaTJYaUh5H4,4.93199667
SjfGR9xKP1Rr937evt1Ui2WRTgLzbvAyom,4.93197167
Sk77DNJx8mCxQF66iL7963uPNTED9idjbW,4.93196
STHn3FcvigfjzvWCr51W5UNcex4tDoGgxE,4.93177833
SSEv217kp12RWNM8GWQFUugg3jRkJdqDnQ,4.93170833
SUZhgvLJhU5hKgt22SUxLw5YgZHBK95rUR,4.93157833
Sh5GtJbDikqGGUnWM3cxBRbHDECy2NTmqT,4.93152333
SSWszd22QFsX2qhPn93Y7PJqU6xFJfdNmy,4.93147333
Si2MTUBdxTLbk6oMNBpnNPr9XjrJMxvZzu,4.931435
SQ91gNFd2S3Jfhz3WYbPH4qsg76s8XuwZd,4.93132667
SaYJY7M93eP3R6CgscaTaTAj2NQiQrt3Am,4.93130167
SjEtgX1wukxdQWWHfmv2NMvuAX6TvF6UpC,4.93127667
SRd4KbFqHbv7rn8TR1iuNBwLqbYUu3nEJs,4.93125833
SimZ2TLbRt3Ub75EwERPacWQbqzcrKJLHq,4.93121833
SVLpDDaLqjmL85KzJ7nsf34E992GC6JY8V,4.93121
SddqSC2MU8xzTwRD9pqeLLS5zUiwpotYqq,4.93120333
SbNP1mQkEJJ56wMkFJkyU7ugYihP2LKjDD,4.930925
SidWujddTfwS47u3b3HiY4GyYe1P8CXfJC,4.93088
SdKWCB8ygUiJjkFkUQn722GDRxzpXsZCFU,4.930745
SNzKhE23QAxoNCim2iJzAisK7Sy1VzjHHB,4.93074167
SfoMYiqcb85F847Ey71MQkdfoaWtSitDG7,4.93063333
Sc1erYegqrGxBz7hGSFsaSGt67RbK3dcg3,4.930555
SenctVMdAbvCwAJYiSJ3xBSN9t2yPSfWMa,4.930395
SeFgNPeAaaWBLBP5MY4MMcETHq16GArsms,4.930345
Scgu4DKg4ZCLc9jp9GmZX6BTXn5f4QMALx,4.93031833
SbnAVhtm2pVNtZX6CwXjcH1wQDCUKBqpdT,4.93031333
SPo54Qt3XxHTzWZ5jC2ig5cX3TnKna69JY,4.93030333
SZ4bELpsoNdpfAjorut25pnhNuS4T8B1nB,4.930275
SRtcBuC9nidkcqb88JQo5rLYvNiQxk9hPn,4.93026167
ScQEg7ohRsHvc3kkTWvePnPjFzeH7Nzexu,4.93021833
SRCqPv1a4WTWNDijqdnexerZEMwW6k2m7k,4.93021333
SSLR3xZZQcNB8tsaNdKWj1d3QWo9quwcZ7,4.93020833
SXKJ7FpEyzrw4xMtgC98Jn49nvkB4PCicc,4.93019333
Sd5eeifGZypHeedM84hbjTsHmWJvomhWQN,4.93019167
SjtJJpEdn2sbrgHQEGZWaCTQSTSNacMsXv,4.93018167
SckS9dY3onJPo1u4yve3GEVMJdihDmNCsn,4.93012833
ScwFQ3rzTxKNcX4gmPEo7ZwLMQCdEpz1g4,4.93008667
SevDDg9koNs23Gg8UBfx9Ld7igEnTg6L3j,4.93008
SVwqDKwFjcoqWpYXiMgJPdGAmCspjrjdWW,4.93005333
Sink4Vg2CTCGMwhm7netHHPieevzHzjThV,4.93001167
SgP1DPFuq8szAJDwWChS5K2Dcac46wFse6,4.92993667
SbXZgPDfwd8spybX9MBR7UziBso4235fpN,4.92992333
ST4o8agfUDWVhb5ymCzrFMSAiTVYVadeBQ,4.92987667
SWF3oaHMsGQtYXiMakNLw6iPk6CBuJUMCm,4.92978667
SU566tVhQ6eQK7xF6NvmTrYDryTRVR9JCF,4.92977167
SVbKyWj6sgMewivdaLDWWLaVmqC7nTQHHG,4.92971833
SV2VewwAp7JojGmsbhfMmEB6d95dDvhPiB,4.92970333
SQcneLighLzqSeBAz53D2t472gg2dMBD91,4.929695
SW4KqUbopqGR1avHwmUDKqMf5bAXyRf7KL,4.92967833
SPsdftcmkG2bAJkJa4b5ixoKbmMo23CRSP,4.92957667
SNEfFXZokaS3ivaSCMhNn62TpMpqaUYmFM,4.92953833
SXQsKG4kv37rGeL14uBdVUa8tseGGzriq3,4.92947667
SZsQYiv7zPx3JEfvaEwnsxi5swwb7puDUu,4.92941333
SaTQZUq3eg7W1QTfhVMN6TYgx6GRs4qhjH,4.92931667
SiaWtEYodsFKBXhE6ekJ7Emuphv2r4NUot,4.92919333
SSKhm2hpumFV1TmZb8S1xgXk6cZagbfLi6,4.92912333
SfdYL7dadaqNyrNjJiMg4WQQTwbZn4DW7o,4.929085
SN9C5649CvafQ4V2yPMwbnip2MqW3nsqqz,4.92906667
SeeGjTAKjdHdWSoM8mEEBtEgRyphdzFDKw,4.929065
SN6nGBQpmr32Kuw5g2Q11LLdfSjVFW7FHL,4.929035
SZi1CALLjCdmHmAVQ1cgv9w5siCz6n3o3A,4.92888833
Se1uoKPv19TGQZsFZGdnVY99TTEiUFGTDJ,4.92888333
SkR6EWyEsSCwMLBKhjnRxqnAS2TtavkdQQ,4.92882833
ScZaCSS6hN7rerP4Atc1LaY54mogrGgqDr,4.92867833
SRCkE8wK6RLeJP6kVmYBpVRVafzwWowUXF,4.92864167
SeJMDiX1ZwgAsGduk52KeoDShJJ8UMnWoM,4.928635
SSUuZrPSfezdLN9Z2Yy6zTYDtHDmUJLjP3,4.92847167
SNrkkeznR9ZeDba7mi8K8MQWq3UxxjoKtj,4.92846833
STEyw9j8AF52rLgm7eTvVP9r8hmtgYqcPc,4.92838
SaSptYmBSasnmnfesBBVmfT3C8kZHYggjH,4.92822167
SdC9v4r2o9Jn8E5p1DdEG6LyH1gSFKDF3u,4.92821167
ST5p4MG56YiWNzqy7MB7ZMyV4VVHkq59Aj,4.92813333
SZHdXNdC61mJteie9bGFY4XG68ws3Zkk6p,4.928125
SWLm8VqyCUWGumK4Vk52davYvi38vh2KHR,4.92809833
Sg3EqH5aa5UaBSJyhwt2pXEAWXiscmrtxj,4.927575
SZ7rWqf89dVXpAEDsQ3qwC5axBNUSiVHu1,4.92752
SMg8omPLLxHEtpGq5yeULMJhoh7DE12XeB,4.92742667
ScNz2cksrV3ZiR7fpSPFvhpXjQXAaFDYxK,4.92741667
SaxuLq6iSemwzgC6usq1e2oMXJjLQ5ZDvX,4.92733667
SQzgU54k6cdLSHmNhGeEoEirkv7qUJ3kTs,4.927325
SWFRoyQzSKTe5eiZyMJtqX81GK45mRkFdt,4.92724
SgsmdYBkqTjBY82zY71soYZn7MC1qQc4oA,4.92722833
ST3qTqnueRjD9bxTzpufQrZjbF4ZqMXsCv,4.92722167
ShWfqoM4CriCPwyHoU7Uw1hS72LN7zALd3,4.92708667
SQifqzUTy9UWZGtuZdsrp3HLx8Ye7mWiLT,4.92697833
SbBXgaHmTZpbZc16B7KSswAKdXBeC2EkaX,4.926965
SdwithC3sGp2y5wM4fFYaMt5aKhpofm5Dv,4.92687167
SZJzjystAGXHKV7ngLRcSh6RMexnSJfPUk,4.92685167
Sd3z81ERqtMfX5XJCPxLxCNghvmEngDd59,4.926765
SSkxGvAAchLXBrpX8VWVRuQMbSp48JvdQa,4.92647667
SXcPbwSC9kZoti6X6jykpsGNFs7NzteQ1k,4.92591833
SYELn6v2ebzd4DAPhnUB8gp5abh32Bsq1p,4.92589
SMsCXLNDhwWMg5w5SQEwC3bzzt3PfCPHTK,4.92584333
SejLbCRQx4ikTfTyEt3bgP8xw33XiH1dCu,4.92569167
SPujJGzLqUmfBiVDmHGPj63qyg3rxEhrZ2,4.92561667
SfP4WAeUqjpg8Dh2Asx5aUQU6EYziRGPuX,4.92553333
SaJjaAPPKQmR86FiGAWQcGUQNx2KmbtkQQ,4.92546333
SXnRb3bKwgrfLa8Ji6MdE78fwh37ihZMq3,4.92527833
SgzwXZU2hGBcFQiUnWL1thKdAVYxN7NfRg,4.92525
SYtVhfR7mnR3GnuRrsMY5LG53GxShWc7NR,4.92521333
SNGG87bUXsXqWmnQqV5rCESV1zmWrtHeop,4.92516833
SVmPsPdRLy6g2oAHy9N7AyYYRqkZ48FQBX,4.92498833
ShLPxMKNh56JJ15fGf1MmMoSR3RTg7GK6A,4.92498333
SXSSy6Di43QwRdkHUTuSSv9zJP3eFb43hB,4.92482
SakuhdqWjzNEKGzVG9EdBff6zRVUJVoutN,4.92479333
SQmEVmL6o1ej5cc8AQYLkJor3QqSahCkpA,4.92473167
SXsMHzqqvNw1ifppicLDPTL6QJtTY9TxwP,4.924695
SbofBspyvpWB1JkT6etBynjQEwJ91fZR3B,4.92461333
Sb2qdLURmvjKK45KmjNN3eHTWXBP1yFKtz,4.92451667
SX1viaxStWB5rjEYhN6HXM6Umj2CXhFxWT,4.92445
SPSi1p4TMPLFfNwZgSPyjaGZ2u5XL1tW7g,4.92437167
SSG4FYa6ycWGpciLe4ExNvjYKptstp3HL8,4.92433333
SR38zWwD6tKVFyKLhrXCJBspZHH5v18V4P,4.92425167
Sk6e1muDQxUfQrWYrcZFasp1aHcENSW5E8,4.924245
Sb4xvdZGfpj1fwHKAA7hqRULvWfzX2GoaA,4.92420833
SRjcVQJv6uWuXAMaovw4cVmninqewStyzR,4.92417833
SPev6JB8B888Raz2xtKg3HqsPgaF7h9vQy,4.92398833
SeSkAeGRubWtJ6WMvBeiyRMMJghQgaPwQQ,4.92222667
Sb2xXfum4uWWCDcCpHoaN3x4yessHMc2w6,4.92208167
ShauLyJxCmCYDmWb1ktbvjphq7jC8NjzX7,4.92055833
SgaoAvx2jJKhySJA7Bj41gogQhRFJrKN4k,4.92012833
ScEfXRHrRtkZwzv2Cgj2oExfVPStcwFQdq,4.91962667
SMk8ximikhdXpG26Hy25Cws5YpWjLfFtsB,4.91961667
SaZsoHkynFzFMcFs62issxSdPgwpwAff4h,4.91954167
SNRkErSwNo2CxZWd4DL2Yd1V6gKYTz6KrC,4.91927
SX4AGjWMBWjJTsmkyV2mqR67x6G5B2xnhk,4.91904167
SYwJTMK3qghmnFWz5gPLP1611Yju3yjEZh,4.91891
SaFifDDwRkGPYez4VUysyzuAvmXsLDTr2t,4.91737667
SULvzXMDWvfQCfUvB6pfPSotzsF5NX5EiA,4.91733667
SPfoHLyVspnCNZf6Mn4TvrSz11qRqCTyGP,4.91732667
SkP5HZYzfzVtsKrjpyZ7hMHwD49J4mDzUY,4.91731333
SQTV2Nkhgb7en4hxLNqkGW1GV4MueKZpTi,4.91730167
SPhxp6XDmXexsWGgquAC7pzoFwfwY8wHr5,4.91727167
Shb8YYAR5ZM9ymREeF7gLTfMrneewPaAzA,4.917235
SSkmCwVtyRparHsEaR2BZVkNCS2Dm6yo4y,4.91508167
SdqTXHvZ83pRDE9DYdyaAGrkMJChjrrSLi,4.914585
SNEpeTjciq3fQNYoaHWMSTxqY8z1qxYmbC,4.914515
SPpQ4SZ4D7nYQYfLb9vYMyZAPHmJWcs3GM,4.91215
STRWne2UKiVct2frKaS9gGzpa4TbDzweXa,4.91019167
ScaYwzYCqcXE9M2rpEdP8eAkdKKy7T4ykZ,4.90709167
SfWiiZgfz2vxLvDXeZX1SqhhYfxoUQx5ez,4.90646667
Si6LBxHDPd6RTy2rsEZB6acGUtRwnHMMk1,4.905935
Sakk15Cu59foRGTiyuoLzJSoZgrE688QVD,4.902955
SUcXG8T7vKLT3QgvpEDJCqh22JG7MdqDac,4.90263167
SdDaGM3dzwSxZ4jHpYtyip8PVEw2TF9PqP,4.902455
SQHS1cMKCs4aDMNPuBHHBduWHz6xhnx6Ld,4.90243667
SUmzw5M26DoX3CUHMjifKqU7tAVH7Kf9Nu,4.90084333
SUYGsnUZo25JzzmsKAXPxGHELNb59dpqHR,4.90078333
SUKSXTLDvpZ67M6sFRW3mke3ADMmhJ7oz4,4.90054667
STsVq2UU6g3QgP1e5gNSXWBb56CZ5p3LXr,4.89995667
SQfS5ysmLvSj2XSnozZiPUR312t2ccehDV,4.89985833
SPNk8w3vP4Cj8Kr5NchAFFugEMK7brUrbX,4.89954833
SNRYiVgw5SPpUSqWENvajmMUinQERboXKh,4.89894167
SXDdVEEC2GM6sGjdE4662yGgERPUAYpDdn,4.89854833
SW4AkeFgiaNWCa1CyR1eghdrFrTYLgrFpq,4.89822667
SczbFthBHBEsFG6LTnkiy5PEThjCSVJbjT,4.89781833
SZMVGpc35Dhe7VSsZir2JbmUcp6n9gneU2,4.89736
SeBRL1Cxt5kieLYfipVVsvEveoq3d4XAgW,4.895725
SZ3uHfL6M9ec8hjqpbFFqwAQoCBy2V2K37,4.89435167
SXyTry33FszQgmaUtmhNpHAbMSY9tEjVFW,4.89380667
SarsiYw5SLLv3mK2ZLCb1fPqe9kH3j5GFG,4.89376833
SMh5CfyAAG3Cg9hE6hDbneccQ7zv9DqquQ,4.89320167
Sd8fZXTrLtvRtVcCJQv7eFuu919F8nkCtV,4.891525
SX9aeU2vrzifvZ96HgRb6CAZcsFQgXQwHa,4.88936
SRMb1UhASyZTBmNPVeVkdVgm8a59rUoFYy,4.88828
Sajd59sBA6kHAXWhnSBXZxhvPjm8x3AxNm,4.88795167
SXy3thBwNdk2Dw8A4cprsjSAXkd2s227cy,4.887765
SMbnynyUEm8YY1UffdTi6sYzmecuRmimwL,4.88766333
SjQWHfBKDkL5F6vaft7MqVc822JjLWH4ag,4.88739
SUs2Xc5fVdDFSFd3DkrNoHtKZY4ZMCW9Wa,4.88734
SaTpK4HsWDa3816ASopaW5dMJkVtN49T21,4.88724667
SepLXEyoQeNsp63o5ovHZsvrT9fsRyqySX,4.8862
SeaZJUFpYAFe8rNAtcozt8HCgfX8dGQan5,4.88619167
SfDSntfPj8kB8aQiJuaGepvKU9iQnes5Lh,4.88445333
Sc99kXPJRQerztDtYAdpG4bkSLNvzXHTjf,4.88436
SYRcFuG16xeDGzuaA6VWzUyxEiZJHzFVxB,4.884285
SdwrJ2o5REJH9Hncs9mf7hFHLFqNaJsj9v,4.88408167
SMwBAsp13rzyb3e8WTJpVfsxXkCBvtoQLK,4.88406333
SYctDrBokotVZWty2vYCJw9rqHJMYSBTdu,4.88377333
SQFbFpnKFUgn885YjaWSqgt7ZWamE6DPt2,4.88376333
SQh5HN1ZNsxTzARdMmXK8hJy9dKuTrVJir,4.88368167
SVbQAEXizKcvjXYj8eKrPzjtZF4segWLFC,4.8836
ST1hxr2eR72ox5Wxa1GUvA8agfCgKXHuGj,4.88358
STkWhZXEwMBAWGYbJG6tDrXRyLbNC3prTt,4.88351833
ShMGuVsUFm4E8FEE6JK8HWpsCc6dFcredt,4.88350833
Sk6hW6ipBm9ej8hP8GVysi3i8MnQNLxaMF,4.88348167
SbPsYbFwbrpBRh2T45G9gdTDbgoUmDNWAX,4.883425
SSHT6eDj23Nz4248t41ysCG6zyHQUeC8cH,4.88338
SY6tq1yjUP3ekWFeqt9M2eJVzYHNBKVxrd,4.88337333
SMP8Eg5LE1RubHKUtveoarUWSfnJ3pAiLi,4.88325
SP7ZSYuxonrBMhrc8qkybEcX19Xd2Mfkk9,4.88300833
SjTMeyZ6yrvGoFVtG139rPCEhnZ9TGQ1AB,4.882965
SiKDEq4PujZecPaG2J9fd2KSQcFdx3EUB2,4.88292667
SRSLaVYsSyPMXFyPPTHPbM5QeZMwo6SxSN,4.88290667
Sd48ByprsJn7aHw56B1RfDjRLDkp8XzVoC,4.88244833
SikJNjMwohwJxQitSrd1J5G7UZJp8hJYym,4.88236333
Si6CE5ZF2UvG6kQRm25pjvkPna8vjobqT6,4.88227167
SbMN9iBVqPxDBagi6R5rcqEtgMSM3y6VkJ,4.88215167
SQKDrKbZHwwpBt9eMTHuqrewsfqvgT62cz,4.88192333
SZTnvyAXwiGvEgoXAok9uRcyKHrunQKfbA,4.88184
SYa2WY4HHo8fssA5qweDK39Wqmq1HpwJhx,4.88174333
SjJvAGz8gj4LmDqxHMjs22kSbS56Lqo9wF,4.881535
SVC2smsnU6N8JgdVgqyA3FgQXa7wqPLYtf,4.88021
Shi6wsMvmxJ1AwedYRFFQb2f49uejFW2e6,4.88010667
SVWR5M6rKwUXz8ETSGW7w17f5ZDNmX1xNY,4.88007833
SbBB9t5w2CVE5SbDAzRUDq5ZoRrqhQ6ct7,4.88001333
SiLBnkD5pP3yBCBpcEDC6QQD4dLes5Qi6H,4.879695
Se7kAkupaRvRb9TsorpYg7ebR71wdp345M,4.87891333
SRTFZceKyeitMe2RkWB34m4DwoBs3PdYJS,4.87644333
SPH58KHTs2k7C7WfRUA8WxtbV28Lh4hjyj,4.87593833
SX23LH8idYo1kXukJmkzuYgtpAwmdDRtHQ,4.87571
SXEiwvfNEadA8RktgxZBotwRyatJ3Pr65U,4.875645
SMMAfjqiJuYy17ECj5iGfBju8toP2hb8Dg,4.87553
SckZ13Etty29c5JegsGqKJzhWYZrGLigW9,4.87521333
SXZFsCk6BAEKAYE9QLkCyZXmjQxL4w5Ngy,4.87470667
SMK3iF1A3m4PvMYsZcMnApUALaZDJYRp4g,4.87365167
SS8aRThnRA8Q69hpgMrFbptT75a9y3HxeH,4.872535
Sf8LSYvuKWCupbkfgk29zx3N4XYRk89m36,4.87232167
SY8PYvKsf4cxvhcUxytZb39gL6TSupS9uy,4.87022667
Sbg6xJa8xNLMuTSj21tComqYgzz2zgS1YV,4.86928833
SYWbw3FbY8iqCyDcYsp8LYFNzbLc3qo9h8,4.869
SgJ3Sh7izFLYRNEqz3SXUSd17fDPoDTBqq,4.868315
SMcijAdgQR4PN7XGXkcuhn6y6w6Qv8qcoM,4.86790167
SZDRWTGuZSY6mER6CngkA1p7WeUTarxoFQ,4.86614333
SiV2o8i2yDQmJaixsneuFhcv8EgfdX6SL2,4.86569833
Sj9qWDPVhZ3h7KCR5MUsCtfoedsgWfhSB8,4.86528667
SPbBdik5RGh2gZuvovYPjNgMnd7JFvFSjL,4.86409667
SeLBASFMtK9cSdktCcjEzYg6Vg1QPW3AGn,4.86371167
SfLS9zCeQLTHGP41KLwz3JkTXv4SK2wEu3,4.86347
SeqhtDVWRRrBCa3A6w81k2nr2PeLvELZN8,4.863395
SMdZbmVE7uexVf3igRvYLanr3525mVNmf2,4.86311667
SUGXd7zmqYvT7UiqPGnLk4H5V61QTv9WM7,4.86299333
SeJbVG9ffARxaP6z8WE5FW6MtPDXeKjFK6,4.862905
SSPrNtG9ggNHNoGM2MADGxFZ4iwTSAFh8P,4.862865
Sk7QvJ3ZR4NtaiVEX35ramz4dVYrMoj4Hr,4.86286333
SMQ1DK22wD3aSBda5yAkxWim6sxP8WejMi,4.86284833
Sa3oGUgqpKkaZnuEjWfEXCgPVs3h3Cwd1T,4.86268333
ST1vu9MwBhKHvi5SpmkhHK8DPAcKEJKfEk,4.86247
SjGCB43koD6ZCNRiy2JqWFhxFutwRNagS4,4.86215667
Sfqec7DDf1UJqKt59qs9MT1GvMxRUung3K,4.86214
Seftg6FzKUSwXiTMJm5ZhFS4b8Rgpp2Sby,4.86213
ScHRLXXjJDkTtXonrCq13ocV7ELG2QQbAn,4.86204
Sf9Zf66SXPVLVEaJqYwzReVVQMf9u6qNwd,4.86201667
ScBoNZLqT6mnVyhr8zmtVzuCbcd78oyaiW,4.862005
SNsxN2SeXnnkEP2hFLEzYR5f93RjvFCikU,4.86188
SPXBvWrLcWabM4Bd35SEPDxuF4FpMkR5z2,4.86167667
Sa74mLzFKxDYo6baWiHk6brgE9KGUNdJhy,4.86134833
SkMZqvaQArWSBPTCi9rvab7n3Yn47jYUef,4.860835
Sahda3bHMEaZRKwNceXKGg5iuuDmbdQadY,4.85961167
SX4GrWd6ypcLei6XpsnsVA8VtdCEZJQsb9,4.85833167
SUWnQz7wA7KBQi4AbF3FDhgQbzUtR6w8G3,4.85605833
Scv5qm7h9HFB8LyrmeWNh7ipJzYWCDvgra,4.85480833
SSgsbZ6CfqcShUKwYmted2ZcQfR8bSo6ty,4.85478333
SRHz6PP6ya6huSpiVxZ8eam1MpCVJX439r,4.85463333
SSvpzFLcsPSFS9efsveKGVRH9VtsqhU1D8,4.85415667
SesfokmEgMYYcobTXt9mGqd4E2odAYEVWs,4.85386833
STbaq6BoAz8HU4kFFdu53vjuFS7Jh9dQ4F,4.852895
SXW3d1oTnd7fgL3AJcm1BcJPveyp5twrfc,4.85245
SikiKebx4ct1ZPMsXWTkEEypBxWhFWTsBw,4.85036167
SXHVaLJjVvcNx4GXCRmhAcGCCLzN1pgbXa,4.84994333
STGu9hWAGjYWqwUghyRM2oH5t7S978mZcW,4.84959833
Sh55wvJAr7iubgAWr1Hfta2iF793ZDUTHU,4.84828667
SRqKK3YvawHXLduZGUHJP7PwPLLriyRxx5,4.84721
SfaT2LXivsePDpKxJLZJF2wKLySQ3ta96U,4.84553833
SNDZuo7Ye9qBEgXb8hu3hphDzV7SZ4Cp2T,4.84424333
ScU73TMudgFkysMskDEZ7BAf3THQcVBWT3,4.84310167
SP3VVE2riA6jjQ6JpmucxPGL2zGKL7XPGB,4.84298667
ST3QaMopTDySfpeib9SYKXneg4m5wDsKxs,4.84294667
Sjwi2XBRHPfKEUw6UZJKurLHiydHXQbpRp,4.84250333
SQigAj8Tsd6hEmDcF9nXL8ARVAqrTePcWH,4.84170333
SRe9Jyskp8PTksHEManBdsBVvgkRmZVtit,4.84050667
Sc9jkQnNb5oUDdPxF4UV4PmkrQHyp4rHDf,4.83827833
SXq5aJzXZ5w9Z83D1yeL2y9kPTNsHVgfK6,4.83724833
SawpuPXjTM3Rv3hb5AAY7z7RJrUkLCAwTT,4.83702333
SPijTDozb5sXmHuyVd4CAfi4rbTMGZeoMa,4.83652167
SQfBsKyQbve5VLkyYKaXczWoKFP1JAQdQd,4.834785
SjfbE6GCrfrBbMpquYB6yGDCG9D39fFbgK,4.83389833
SWtS2MDYbAiBtnE3J4hDyKZvCfPDTaA2ww,4.83347833
SUkpArEZPR18naV8CMKhVonhkfnZJLsbx3,4.833115
